0,"@myendlesshazza a. que puto mal escribo

b. me sigo surrando help 

3. ha quedado raro el ""cómetelo"" ahí JAJAJAJA"
0,@estherct209 jajajaja la tuya y la d mucha gente seguro!! Pero yo no puedo sin mi melena me muero
0,Vale he visto la tia bebiendose su regla y me hs dado muchs grima
0,"Se ha terminado #Rio2016 Lamentablemente no arriendo las ganancias al pueblo brasileño por la penuria que les espera 
Suerte y solidaridad"
0,@toNi_end seria mejor que dejasen de emitir esa basura ya  hay que evolucionar para bien y eso
0,"@jonoro96 te mandaria a comprarte un burro, pero no creo que hayan tiendas abiertas ahora "
0,Mg y pongo un adjetivo super repelente a vuestro nombre
0,@hywzz la voz de María al final me mata JAJAJSJAJAJAJ quilla y yo que
0,@mendescodes @heroinseb enserio cuando habéis dicho que los froot loops están malos me ha dolido...
0,Oye @luciaskaa te pones a hablar con @josecs02 como en los viejos tiempos y no avisas  @JuanAlfonso251 @CrisDazGar
0,"@JCLilGangster yo tengo que aguantar 4 niños pequeños, no sé que es peor "
0,"@pabloserrano @JesusBengoechea Madrid tiene la cultura propia de los que ""no tiene cultura propia"". Vamos, como los romanos en su tiempo "
0,"Gracias por los ánimos! He dormido un poco más, me he tomado una pastilla y ha bajado a 36 y medio, pero aún me noto rara "
0,@policia 2 horas esperando en Comisaría Gandia y han atendido a 3 personas! Y solamente para una autorización de viaje a un menor.
0,"@angeleta1973 @elespanolcom No he visto su DNI o Pasaporte pero presume de serlo aunque es muy,demasiado,peculiar y poco caritativa   "
0,@AlbGarD Oh  ¿Me estás llamando gordo? JAJAJA Grazie ruliño  Lo mismo puedo decir
0,@prxttytimebomb @emimartinez_98 Si es que odio a muerte a la nueva Harley que quieres
0,@WINTERSCLIFF0RD ni tu como soportas el calor sevillano hija mía
0,.@soyalt_es estaremos atentas a las novedades futuras. ¡El final del verano no será igual sin vosotros!
0,Ayer me quedé dormido xdddd lo peor esque sigo reventado
0,"Confirmao tengo el pie roto, he notado como el puto hueso se movía "
0,Tengo una adicción muy seria al burguer King necesito ayuda profesional
0,"Me dice un pajarito que ahora mismo no puede reservar en la web de BiBo, lo nuevo de @danigarcia_ca. Espero que sea por la demanda. "
0,"@fonzeff @malenko_ @girotix Eso me temo, mucho calor y mucha gente por todos lados, lo malo de viajar en agosto "
0,"@Jordicanal64 Pues si no fichan ""lo que sea"" además de un ridículo espantoso igual QSF nos deja plantados...esperemos que no   "
0,Ya no tengo capítulos de Juego de Tronos para ver. Me siento vacía.
0,@morbosaborealis jajajaja... eso es verdad... aquí no hay uno cuerdo
0,@ManuBarba Lo feo es llegar al reina sofía y que los descuentos de estudiante sean para menores de 27 años
0,"Ah vale, me suelta la puta subnormal, te estoy llamando. 
Le digo que no me sale y dice ""ah, es que tengo el wifi apagado"" "
0,"@FaranduleroYo Pues espero que no lo digas por mi niña o no voto mas  memeo, bueno cada uno tendra su opinion +"
0,@feralcazar_ es grasioso porque en vez de aspirar a ser alcalde aspiras a concejal...
0,Hoy quiero hacer otro juego de estos de tw pero esque son todos iguales
